movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([1.030073, -2.643892, -0.964305, -0.595873, -2.429519, -2.410075],a=4, v=0.75, t=0.008000)
movej([1.036177, -2.630706, -0.989769, -0.590192, -2.432433, -2.418541],a=4, v=0.75, t=0.008000)
movej([1.042221, -2.617649, -1.014987, -0.584567, -2.435319, -2.426924],a=4, v=0.75, t=0.008000)
movej([1.048339, -2.604433, -1.040509, -0.578873, -2.438240, -2.435409],a=4, v=0.75, t=0.008000)
movej([1.054465, -2.591200, -1.066064, -0.573171, -2.441164, -2.443905],a=4, v=0.75, t=0.008000)
movej([1.060591, -2.577967, -1.091619, -0.567470, -2.444089, -2.452401],a=4, v=0.75, t=0.008000)
movej([1.066766, -2.564626, -1.117384, -0.561722, -2.447038, -2.460966],a=4, v=0.75, t=0.008000)
movej([1.072902, -2.551371, -1.142981, -0.556011, -2.449967, -2.469476],a=4, v=0.75, t=0.008000)
movej([1.079033, -2.538126, -1.168560, -0.550305, -2.452895, -2.477980],a=4, v=0.75, t=0.008000)
movej([1.085164, -2.524881, -1.194139, -0.544598, -2.455822, -2.486484],a=4, v=0.75, t=0.008000)
movej([1.091189, -2.511867, -1.219270, -0.538992, -2.458698, -2.494839],a=4, v=0.75, t=0.008000)
movej([1.097323, -2.498615, -1.244861, -0.533282, -2.461627, -2.503347],a=4, v=0.75, t=0.008000)
movej([1.103473, -2.485330, -1.270517, -0.527559, -2.464563, -2.511876],a=4, v=0.75, t=0.008000)
movej([1.109623, -2.472045, -1.296172, -0.521835, -2.467500, -2.520406],a=4, v=0.75, t=0.008000)
movej([1.115739, -2.458832, -1.321690, -0.516142, -2.470420, -2.528889],a=4, v=0.75, t=0.008000)
movej([1.121843, -2.445646, -1.347154, -0.510461, -2.473334, -2.537355],a=4, v=0.75, t=0.008000)
movej([1.127946, -2.432462, -1.372614, -0.504781, -2.476248, -2.545819],a=4, v=0.75, t=0.008000)
movej([1.134049, -2.419279, -1.398074, -0.499101, -2.479162, -2.554283],a=4, v=0.75, t=0.008000)
movej([1.140156, -2.406085, -1.423554, -0.493417, -2.482078, -2.562754],a=4, v=0.75, t=0.008000)
movej([1.146295, -2.392823, -1.449164, -0.487703, -2.485009, -2.571268],a=4, v=0.75, t=0.008000)
movej([1.152439, -2.379552, -1.474794, -0.481985, -2.487942, -2.579789],a=4, v=0.75, t=0.008000)
movej([1.158582, -2.366280, -1.500424, -0.476267, -2.490875, -2.588310],a=4, v=0.75, t=0.008000)
movej([1.164702, -2.353061, -1.525953, -0.470572, -2.493797, -2.596797],a=4, v=0.75, t=0.008000)
movej([1.170805, -2.339877, -1.551413, -0.464892, -2.496711, -2.605261],a=4, v=0.75, t=0.008000)
movej([1.176906, -2.326697, -1.576866, -0.459214, -2.499624, -2.613723],a=4, v=0.75, t=0.008000)
movej([1.183007, -2.313517, -1.602319, -0.453535, -2.502537, -2.622185],a=4, v=0.75, t=0.008000)
movej([1.189042, -2.300480, -1.627496, -0.447918, -2.505419, -2.630556],a=4, v=0.75, t=0.008000)
movej([1.195159, -2.287265, -1.653016, -0.442225, -2.508339, -2.639040],a=4, v=0.75, t=0.008000)
movej([1.201295, -2.274010, -1.678615, -0.436514, -2.511269, -2.647550],a=4, v=0.75, t=0.008000)
movej([1.207431, -2.260754, -1.704214, -0.430803, -2.514198, -2.656060],a=4, v=0.75, t=0.008000)
movej([1.213489, -2.247667, -1.729486, -0.425165, -2.517091, -2.664462],a=4, v=0.75, t=0.008000)
movej([1.219231, -2.235263, -1.753441, -0.419821, -2.519832, -2.672426],a=4, v=0.75, t=0.008000)
movej([1.224906, -2.223004, -1.777114, -0.414539, -2.522541, -2.680297],a=4, v=0.75, t=0.008000)
movej([1.230580, -2.210746, -1.800788, -0.409258, -2.525251, -2.688167],a=4, v=0.75, t=0.008000)
movej([1.235698, -2.199692, -1.822135, -0.404496, -2.527694, -2.695264],a=4, v=0.75, t=0.008000)
movej([1.239954, -2.190497, -1.839892, -0.400534, -2.529726, -2.701167],a=4, v=0.75, t=0.008000)
movej([1.244061, -2.181625, -1.857024, -0.396712, -2.531687, -2.706863],a=4, v=0.75, t=0.008000)
movej([1.248167, -2.172754, -1.874157, -0.392890, -2.533648, -2.712559],a=4, v=0.75, t=0.008000)
movej([1.251693, -2.165139, -1.888861, -0.389609, -2.535330, -2.717447],a=4, v=0.75, t=0.008000)
movej([1.254449, -2.159184, -1.900362, -0.387043, -2.536646, -2.721270],a=4, v=0.75, t=0.008000)
movej([1.257050, -2.153565, -1.911213, -0.384622, -2.537888, -2.724878],a=4, v=0.75, t=0.008000)
movej([1.259651, -2.147947, -1.922063, -0.382202, -2.539130, -2.728485],a=4, v=0.75, t=0.008000)
movej([1.261622, -2.143689, -1.930287, -0.380368, -2.540071, -2.731219],a=4, v=0.75, t=0.008000)
movej([1.262878, -2.140975, -1.935528, -0.379198, -2.540671, -2.732962],a=4, v=0.75, t=0.008000)
movej([1.263961, -2.138637, -1.940043, -0.378191, -2.541188, -2.734463],a=4, v=0.75, t=0.008000)
movej([1.265043, -2.136298, -1.944559, -0.377183, -2.541705, -2.735964],a=4, v=0.75, t=0.008000)
movej([1.265544, -2.135217, -1.946647, -0.376717, -2.541944, -2.736658],a=4, v=0.75, t=0.008000)
movej([1.265675, -2.134854, -1.947459, -0.376503, -2.542009, -2.737118],a=4, v=0.75, t=0.008000)
movej([1.265754, -2.134582, -1.948125, -0.376312, -2.542049, -2.737582],a=4, v=0.75, t=0.008000)
movej([1.265833, -2.134310, -1.948792, -0.376121, -2.542089, -2.738047],a=4, v=0.75, t=0.008000)
movej([1.265828, -2.134916, -1.947573, -0.376188, -2.542124, -2.738182],a=4, v=0.75, t=0.008000)
movej([1.265736, -2.135439, -1.946463, -0.376238, -2.542132, -2.738149],a=4, v=0.75, t=0.008000)
movej([1.265627, -2.135855, -1.945565, -0.376260, -2.542132, -2.738095],a=4, v=0.75, t=0.008000)
movej([1.265518, -2.136270, -1.944666, -0.376281, -2.542132, -2.738042],a=4, v=0.75, t=0.008000)
movej([1.265490, -2.136524, -1.944103, -0.376383, -2.542132, -2.737931],a=4, v=0.75, t=0.008000)
movej([1.265446, -2.136500, -1.943810, -0.376420, -2.542124, -2.737874],a=4, v=0.75, t=0.008000)
movej([1.265386, -2.136400, -1.943571, -0.376426, -2.542113, -2.737842],a=4, v=0.75, t=0.008000)
movej([1.265326, -2.136300, -1.943331, -0.376432, -2.542102, -2.737809],a=4, v=0.75, t=0.008000)
movej([1.265311, -2.136238, -1.943269, -0.376433, -2.542087, -2.737741],a=4, v=0.75, t=0.008000)
movej([1.265311, -2.136245, -1.943332, -0.376445, -2.542063, -2.737612],a=4, v=0.75, t=0.008000)
movej([1.265311, -2.136270, -1.943416, -0.376461, -2.542036, -2.737466],a=4, v=0.75, t=0.008000)
movej([1.265311, -2.136295, -1.943501, -0.376477, -2.542009, -2.737320],a=4, v=0.75, t=0.008000)
movej([1.265325, -2.136302, -1.943585, -0.376540, -2.542002, -2.737175],a=4, v=0.75, t=0.008000)
movej([1.265368, -2.136297, -1.943707, -0.376566, -2.542002, -2.737072],a=4, v=0.75, t=0.008000)
movej([1.265422, -2.136291, -1.943843, -0.376571, -2.542002, -2.736984],a=4, v=0.75, t=0.008000)
movej([1.265475, -2.136285, -1.943979, -0.376576, -2.542002, -2.736896],a=4, v=0.75, t=0.008000)
movej([1.265444, -2.136270, -1.944149, -0.376578, -2.542002, -2.736858],a=4, v=0.75, t=0.008000)
movej([1.265420, -2.136156, -1.944374, -0.376578, -2.541987, -2.736827],a=4, v=0.75, t=0.008000)
movej([1.265413, -2.136000, -1.944617, -0.376578, -2.541965, -2.736789],a=4, v=0.75, t=0.008000)
movej([1.265407, -2.135844, -1.944860, -0.376578, -2.541943, -2.736751],a=4, v=0.75, t=0.008000)
movej([1.265405, -2.135758, -1.945151, -0.376578, -2.541892, -2.736729],a=4, v=0.75, t=0.008000)
movej([1.265429, -2.135771, -1.945453, -0.376601, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265464, -2.135811, -1.945750, -0.376633, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265498, -2.135852, -1.946048, -0.376666, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135864, -1.946264, -0.376698, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135806, -1.946374, -0.376704, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135722, -1.946453, -0.376699, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135638, -1.946533, -0.376694, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135455, -1.946622, -0.376692, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135339, -1.946700, -0.376692, -2.541873, -2.736720],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135279, -1.946769, -0.376692, -2.541873, -2.736715],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135220, -1.946838, -0.376692, -2.541873, -2.736710],a=4, v=0.75, t=0.008000)
movej([1.265509, -2.135194, -1.946886, -0.376692, -2.541873, -2.736697],a=4, v=0.75, t=0.008000)
movej([1.265522, -2.135185, -1.946935, -0.376692, -2.541873, -2.736691],a=4, v=0.75, t=0.008000)
movej([1.265541, -2.135175, -1.946990, -0.376692, -2.541873, -2.736691],a=4, v=0.75, t=0.008000)
movej([1.265560, -2.135165, -1.947045, -0.376692, -2.541873, -2.736691],a=4, v=0.75, t=0.008000)
movej([1.265566, -2.135112, -1.947100, -0.376692, -2.541873, -2.736680],a=4, v=0.75, t=0.008000)
movej([1.265566, -2.135042, -1.947136, -0.376692, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265566, -2.134975, -1.947161, -0.376692, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265566, -2.134908, -1.947186, -0.376692, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265566, -2.134855, -1.947219, -0.376692, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265570, -2.134832, -1.947241, -0.376695, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265576, -2.134823, -1.947253, -0.376701, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265582, -2.134813, -1.947266, -0.376706, -2.541873, -2.736675],a=4, v=0.75, t=0.008000)
movej([1.265590, -2.134810, -1.947270, -0.376708, -2.541873, -2.736665],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134804, -1.947270, -0.376708, -2.541873, -2.736659],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134794, -1.947270, -0.376708, -2.541873, -2.736659],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134785, -1.947270, -0.376708, -2.541873, -2.736659],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134763, -1.947270, -0.376708, -2.541873, -2.736659],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134751, -1.947270, -0.376711, -2.541873, -2.736656],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134748, -1.947270, -0.376717, -2.541873, -2.736650],a=4, v=0.75, t=0.008000)
movej([1.265594, -2.134745, -1.947270, -0.376722, -2.541873, -2.736645],a=4, v=0.75, t=0.008000)
movej([1.265605, -2.134744, -1.947270, -0.376734, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265619, -2.134744, -1.947266, -0.376743, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265628, -2.134744, -1.947260, -0.376749, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265637, -2.134744, -1.947254, -0.376755, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134744, -1.947246, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134746, -1.947238, -0.376760, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134749, -1.947232, -0.376766, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134752, -1.947226, -0.376771, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134753, -1.947218, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134764, -1.947203, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134783, -1.947184, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134802, -1.947165, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134810, -1.947152, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134810, -1.947144, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134810, -1.947138, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134810, -1.947132, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134810, -1.947118, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134825, -1.947098, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134854, -1.947076, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134882, -1.947054, -0.376773, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134900, -1.947044, -0.376773, -2.541863, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134916, -1.947040, -0.376776, -2.541856, -2.736640],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134938, -1.947034, -0.376781, -2.541856, -2.736635],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134960, -1.947028, -0.376787, -2.541856, -2.736629],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134970, -1.947020, -0.376789, -2.541856, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134970, -1.947013, -0.376789, -2.541856, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134970, -1.947006, -0.376789, -2.541856, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.134970, -1.947000, -0.376789, -2.541856, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135009, -1.946992, -0.376789, -2.541856, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135052, -1.946984, -0.376789, -2.541853, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946978, -0.376789, -2.541848, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135077, -1.946972, -0.376789, -2.541843, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376781, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736634],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736641],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736635],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736630],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541838, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541832, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541827, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376780, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376787, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376782, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376776, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376773, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376775, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376780, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376786, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135083, -1.946969, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135082, -1.946969, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135079, -1.946969, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135076, -1.946969, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946969, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946970, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946973, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946976, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135074, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135073, -1.946979, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135070, -1.946982, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135066, -1.946985, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736632],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736641],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736636],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736631],a=4, v=0.75, t=0.008000)
movej([1.265641, -2.135064, -1.946987, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
